movieCode,title,summary,genres
507086,쥬라기 월드: 도미니언,"공룡들의 터전이었던 이슬라 누블라 섬이 파괴된 후,  마침내 공룡들은 섬을 벗어나 세상 밖으로 출몰한다. 지상에 함께 존재해선 안 될 위협적 생명체인 공룡의 등장으로 인류 역사상 겪어보지 못한 사상 최악의 위기를 맞이한 인간들. 지구의 최상위 포식자 자리를 걸고 인간과 공룡의 최후의 사투가 펼쳐진다.","모험, 액션, SF"
614930,닌자터틀: 뮤턴트 대소동,"뉴욕의 하수구로 스며든 미스터리한 녹색 액체, ‘우즈’로 인해 아기 거북이 네 마리와 청년 쥐 스플린터는 사람과 비슷한 모습의 돌연변이가 된다. 15년 후, 10대 청소년이 된 레오나르도, 미켈란젤로, 라파엘, 도나텔로는 하수구에 숨어 사는 생활에서 벗어나 인간 세상에서 평범한 삶을 살고 싶어하고 우연히 만난 학생 기자 에이프릴과 함께 도시를 위협하는 '슈퍼플라이'와 그 일당을 물리치면 뉴욕의 히어로가 되어 당당히 세상에 나갈 수 있을 거라는 꿈을 꾸는데… 인간들을 모두 돌연변이로 만들겠다는 ‘슈퍼플라이’의 음모로 위험에 빠진 뉴욕! 틴에이저 히어로로 다시 태어난 ‘닌자터틀’ 형제들의 스트릿 액션 어드벤처가 펼쳐진다!","애니메이션, 코미디, 액션, SF"
1008102,Rally Road Racers,,"애니메이션, 가족, 코미디"
811634,서유기: 재세요왕,"삼장법사에 의해 오행산 기슭에서 구출된 `손오공`은 과오를 뉘우치고 경전을 배우기 위해 서역으로 길을 떠난다. 긴 여정의 길, 배고픔을 주체하지 못한 `손오공`과 친구들은 만년의 한번씩 열린다는 인삼과 열매를 몰래 따먹게 되고 설상가상 신선수라 여기는 인삼과 나무를 파괴해 버리자 나무 아래 봉인되어 있던 요괴의 왕 `원체`가 깨어나고만다. 세상은 혼란에 휩싸이고, 요괴들은 날뛰기 시작하는데..","애니메이션, 액션, 판타지, 가족"
8871,그린치,"어느 북쪽 마을인 후빌(Whoville) 사람들은 온통 크리스마스에 대한 기대에 들떠있다. 크럼피트 산의 꼭대기에 위치한 동굴속에 사는 심술궂은 그린치(짐 캐리 분)는 이러한 사람들을 내려다 보다가 올 크리스마스에는 자신도 마음껏 즐길 수 있는 계획을 세운다. 이 계획이란 바로 크리스마스를 엉망으로 만들어 마을 사람들로부터 즐거운 크리스마스를 빼앗는 것.  변장한 채 후빌 마을로 내려온 그린치는 도중에 어린 신디 루 후(테일러 맘슨 분)와 마주치는데 그녀는 사람들이 쇼핑에만 열중하는 모습을 보면서 진정한 크리스마스의 의미가 무엇일까하는 고민에 빠진 소녀이다. 약간 멍청한 우체국장인 아빠 루(빌 어윈 분)와 후빌 마을의 경쟁자인 마사 메이 우비어(크리스틴 바란스키 분)를 앞설 생각뿐인 엄마 베티(몰리 새논 분) 모두 신디의 궁금증 해결에는 도움을 주지 못한다. 이제 그녀는 스스로 자신의 궁금증을 해결하기로 결심하는데 우선 그린치가 누구이고, 그가 왜 크리스마스를 싫어하는지 밝히려 애쓴다. 일련의 소동 끝에 그린치와 신디는 서로를 통하여 크리스마스의 진정한 의미를 깨닫게 된다.","가족, 코미디, 판타지"
453395,닥터 스트레인지: 대혼돈의 멀티버스,"아메리카는 어느 날 멀티버스 사이를 오갈 수 있는 힘에 눈을 뜨지만 완전히 제어하지 못한다. 정체불명의 악마가 아메리카를 죽이려 하자 다른 우주의 스트레인지가 이를 막아보지만 결국 살해당한다. 우여곡절 끝에 우리가 알고 있는 우주로 넘어온 아메리카는 어벤져스 멤버인 닥터 스트레인지의 도움과 보호를 받는다. 닥터 스트레인지는 웨스트뷰 사건 이후 잠적한 완다에게 도움을 청하지만 곧바로 그녀가 사건의 진정한 흑막, 스칼렛 위치임이 드러난다. 스칼렛 위치는 자신의 원하는 멀티버스로 가기 위해 아메리카의 힘을 흡수하려 한다. 닥터 스트레인지와 아메리카는 압도적인 힘을 지닌 스칼렛 위치를 피해 또 한번 다른 멀티버스로 도망치지만 그의 끈질긴 추격을 받는다.","판타지, 액션, 모험"
981316,The Elevator,,공포
1001884,흰 눈 사이로,마음 따뜻한 남자 에디 개릭. 하지만 크리스마스 기적에 대한 믿음을 잃은 지 오래다. 9살 난 딸 샬럿과 크리스마스이브를 함께 보내던 에디는 붉은 옷을 입은 닉이라는 미스터리한 남자와 친구가 되는데.,"판타지, 가족, 코미디"
545742,원피스: 에피소드 오브 스카이피아,"알라바스타를 떠나자마자 하늘섬에 기록을 빼앗긴 밀짚모자 일당은 그 방법을 알기 위해 자야에 들른다.  그곳에서 황금향을 봤다고 주장했다가 사형당한 모험가 몽블랑 노랜드의 자손 몽블랑 크리켓의 도움으로 하늘섬 스카이피아에 도착한다.  하지만 그곳에서 불법 입국자로 낙인 찍히는 바람에 스카이피아의 지배자 에넬에게 쫓기게 되고, 에넬로부터 고향을 되찾으려는 샨디아 전사들이 이에 편승하면서 싸움이 복잡해진다.  그러던 중 스카이피아의 섬 '어퍼 야드'가 바로 황금향이라는 사실을 알아낸다.  황금을 손에 넣고, 크리켓에게 이곳의 정체를 알리기 위해 싸운 루피는 마침내 에넬을 쓰러트리고, 황금의 종을 울려 청해의 크리켓에게 알리는 데 성공한다.  모든 일을 마친 밀짚모자 일당은 대량의 황금을 손에 넣고 청해로 돌아간다.!!","애니메이션, 액션, 모험, 코미디"
447277,인어공주,"아틀란티카 바다의 왕 트라이튼의 사랑스러운 막내딸인 인어 에리얼은 늘 인간들이 사는 바다 너머 세상으로의 모험을 꿈꾼다. 어느 날, 우연히 바다 위로 올라갔다가 폭풍우 속 가라앉는 배에 탄 인간 에릭 왕자의 목숨을 구해준다. 갈망하던 꿈과 운명적인 사랑을 이루기 위해 용기를 낸 에리얼은 사악한 바다 마녀 울슐라와의 위험한 거래를 통해 다리를 얻게 된다. 드디어 바다를 벗어나 그토록 원하던 인간 세상으로 가게 되지만, 그 선택으로 에리얼과 아틀란티카 왕국 모두 위험에 처하게 되는데… 바닷속, 그리고 그 너머 아름다운 꿈과 사랑의 멜로디가 펼쳐진다!","모험, 가족, 판타지, 로맨스"
1189198,지니,,"판타지, 코미디"
572802,아쿠아맨과 로스트 킹덤,아틀란티스 왕국을 이끌 왕의 자리에 오른 ‘아쿠아맨’. 그 앞에 ‘블랙 만타’가 세상을 뒤흔들 강력한 지배 아이템 ‘블랙 트라이던트’를 손에 넣게 된다. 그동안 겪지 못 했던 최악의 위협 속 ‘아쿠아맨’은 ‘블랙 만타’와 손을 잡았던 이복 동생 ‘옴’ 없이는 절대적 힘이 부족한 상황. 바다를 지배할 슈퍼 히어로가 세상의 판도를 바꾼다!,"액션, 모험, 판타지"
1058694,Radical,,드라마
753601,80일간의 세계일주,걱정 많은 엄마 때문에 세계여행이라는 꿈을 펼치지 못하던 왕소심 원숭이 ‘파스파르투’ 그리고 어느 날 ‘파스파르투’ 앞에 나타난 자칭(?) 모험 전문가 개구리 ‘필리어스’! 두 친구는 ‘파스파르투’를 무시하던 마을 주민들의 코를 납작하게 만들기 위해 80일간의 세계일주를 떠나게 되는데…,"애니메이션, 가족"
157336,인터스텔라,"세계 각국의 정부와 경제가 완전히 붕괴된 미래가 다가온다. 지난 20세기에 범한 잘못이 전 세계적인 식량 부족을 불러왔고, NASA도 해체되었다. 나사 소속 우주비행사였던 쿠퍼는 지구에 몰아친 식량난으로 옥수수나 키우며 살고 있다. 거센 황사가 몰아친 어느 날 알 수 없는 힘에 이끌려 딸과 함께 도착한 곳은 인류가 이주할 행성을 찾는 나사의 비밀본부. 이 때 시공간에 불가사의한 틈이 열리고, 이 곳을 탐험해 인류를 구해야 하는 임무를 위해 쿠퍼는 만류하는 딸을 뒤로한 채 우주선에 탑승하는데...","모험, 드라마, SF"
9479,팀 버튼의 크리스마스 악몽,"1년에 한 번 할로윈 축제를 위해서 사는 할로윈 마을의 리더인 잭은 해골 귀신이다. 여느 때와 마찬가지로 할로윈을 준비해야 하는 잭은 반복되는 일상에 염증을 느낀다. 어느 날 잭은 우연히 할로윈 마을을 벗어나 크리스마스 마을에 도착한다. 할로윈 마을과는 판이하게 다른 크리스마스 마을을 보고 잭은 할로윈 마을에서 크리스마스 축제를 맡기로 한다. 잭과 그의 일당은 산타를 납치하고 산타 대신 해골이나 거미, 뱀 등을 크리스마스 선물로 준비해서 아이들에게 나누어주지만, 크리스마스의 들뜬 기분은 사라지고 온통 소동만 일어나는데...","판타지, 애니메이션, 가족"
150540,인사이드 아웃,"모든 사람의 머릿속에 존재하는 감정 컨트롤 본부. 그곳에서 불철주야 열심히 일하는 기쁨, 슬픔, 버럭, 까칠, 소심 다섯 감정들. 정든 옛 동네를 떠나 도시로 이사하는 라일리 가족. 이사 후 새로운 환경에 적응해야 하는 라일리를 위해 그 어느 때 보다 바쁘게 감정의 신호를 보내지만 우연한 실수로 기쁨과 슬픔이 본부를 이탈하게 되자 라일리의 마음 속에 큰 변화가 찾아온다. 라일리가 예전의 모습을 되찾기 위해서는 기쁨과 슬픔이 본부로 돌아가야만 한다. 그러나 엄청난 기억들이 저장되어 있는 머릿속 세계에서 본부까지 가는 길은 험난하기만 한데...","애니메이션, 가족, 모험, 드라마, 코미디"
1159204,1962 Halloween Massacre,,공포
640146,앤트맨과 와스프: 퀀텀매니아,"슈퍼히어로 파트너인 스캇 랭과 호프 반 다인, 호프의 부모 재닛 반 다인과 행크 핌, 그리고 스캇의 딸 캐시 랭까지 미지의 양자 영역 세계 속에 빠져버린 앤트맨 패밀리. 그 곳에서 새로운 존재들과 무한한 우주를 다스리는 정복자 캉을 만나며, 그 누구도 예상 못 한 모든 것의 한계를 뛰어넘는 모험을 시작하게 되는데…","액션, 모험, SF"
616037,토르: 러브 앤 썬더,"이너피스를 위해 자아 찾기 여정을 떠난 천둥의 신 토르. 그러나 우주의 모든 신들을 몰살하려는 신 도살자 고르의 등장으로 토르의 안식년 계획은 산산조각 나 버린다. 토르는새로운 위협에 맞서기 위해 킹 발키리, 코르그, 그리고 전 여자친구 제인과 재회하게 되고, 그녀가 묠니르를 휘두르는 마이티 토르가 되어 나타나 모두를 놀라게 한다. 이제 팀 토르는 고르의 복수에 얽힌 미스터리를 밝히고 더 큰 전쟁을 막기 위한 전 우주적 스케일의 모험을 시작하는데...","판타지, 액션, 코미디"
40706,Jimmy Timmy Power Hour,,"애니메이션, 코미디, 가족, 판타지, TV 영화, SF"
76341,매드 맥스: 분노의 도로,"핵전쟁으로 멸망한 22세기. 얼마 남지 않은 물과 기름을 차지한 독재자 임모탄 조가 살아남은 인류를 지배한다. 한편 아내와 딸을 잃고 살아남기 위해 사막을 떠돌던 맥스는 임모탄의 부하들에게 납치되어 노예로 끌려가고, 폭정에 반발한 외팔의 사령관 퓨리오사는 인류 생존의 열쇠를 쥔 임모탄의 여인들을 탈취해 분노의 도로로 폭주한다. 이에 임모탄의 전사인 워보이들과 신인류 눅스는 피주머니 신세로 전락한 맥스를 이끌고 퓨리오사의 뒤를 쫓는데...","액션, 모험, SF"
709716,บึงกาฬ,,"공포, SF, 스릴러"
1047041,명탐정 코난: 흑철의 어영,"인터폴의 최첨단 정보 해양 시설인 퍼시픽 부이. 일본과 유럽의 CCTV 정보를 확인할 수 있을 뿐 아니라, 장기 수배범이나 유괴당한 피해자를 전 세계에서 찾아낼 수 있는 전연령 인식이라는 획기적인 AI 기술을 개발 중이다. 그러던 중 독일에서 검은 조직에 의해 유로폴 직원이 살해되는 사건이 발생하고 뒤를 이어 전연령 인식의 핵심 기술자가 납치된다. 나이와 상관없이 안면 인식이 가능한 기술이 검은 조직의 손에 들어가면 독약 APTX4869 개발 후 사망한 것으로 알려진 코드명 셰리이자 하이바라 아이도 위험하게 되는데...","애니메이션, 액션, 범죄, 미스터리"
975902,부디카: 전쟁의 여왕,"남편인 프라수타구스와 함께 이케니족을 다스리는 켈트족의 전사. 왕은 로마 군인들의 손에 죽고 부디카의 왕국은 남성 후계자 없이 남겨지고, 로마인들은 그녀의 땅과 재산을 탈취합니다.","액션, 전쟁"
299534,어벤져스: 엔드게임,"어벤져스의 패배 이후 지구는 초토화됐고 남은 절반의 사람들은 정신적 고통을 호소하며 하루하루를 근근이 버텨나간다. 와칸다에서 싸우다 생존한 히어로들과 우주의 타이탄 행성에서 싸우다 생존한 히어로들이 뿔뿔이 흩어졌는데, 아이언맨과 네뷸라는 우주를 떠돌고 있고 지구에 남아 있는 어벤져스 멤버들은 닉 퓨리가 마지막에 신호를 보내다 만 송신기만 들여다보며 혹시 모를 우주의 응답을 기다리는 중이다. 애초 히어로의 삶을 잠시 내려놓고 가족과 시간을 보내던 호크아이 역시 헤아릴 수 없는 마음의 상처를 입은 채 사라지고 마는데...","모험, SF, 액션"
466420,플라워 킬링 문,"1920년대 오클라호마주 오세이지 부족 땅에서 석유가 발견된 후, 부족 사람들이 한 명씩 죽어 나가자 FBI가 미스터리를 풀기 위해 나선다.","범죄, 드라마, 역사"
833326,제로 퍽스 기븐,"26세의 카산드르는 저가 항공사 승무원이다. 그날그날 이곳저곳으로 비행하면서 그녀는 틴더 id '카르페 디엠'답게 파티를 즐기며 미래가 없이 살아가고 있다. 어디에도 얽매이지 않고 천방지축으로 살아가는 방식이 만족스러운 듯하다. 그러던 어느 날, 사고로 인해 그녀는 세상과 다시 연결된다. 카산드르는 묻어둔 고통과 대면하고 그녀가 남겨 둔 지상의 사람들에게 돌아갈 수 있을까?",드라마
